Argument,mā,nā,Key,Diff,DiffAbs,Count
ingarangi,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
ingoa,-0.0025252481709725455,0.015323177286751253,0.012797929115778707,-0.017848425457723797,0.017848425457723797,14.0
inu,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
ināianei,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
iwi,0.00913734927581317,-0.0030802962147925424,0.0060570530610206275,0.012217645490605713,0.012217645490605713,16.0
kaha,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
kahu,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
kai,0.003820052973185451,-0.0019316698462141725,0.0018883831269712785,0.005751722819399624,0.005751722819399624,12.0
kaipākihi,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
kanohi,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
kapa,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
kara,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
karakia,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
karanga,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
kaupapa,0.006194159049981816,-0.00469826086581482,0.0014958981841669957,0.010892419915796637,0.010892419915796637,56.0
kawa,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
kawenga,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
koe,0.008281457631550885,-0.005583532340819011,0.0026979252907318747,0.013864989972369896,0.013864989972369896,50.0
koha,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
koko,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
konei,-0.002269895850532833,0.011478085249861492,0.009208189399328659,-0.013747981100394324,0.013747981100394324,12.0
konā,0.004568674637906585,-0.0015401481073962712,0.0030285265305103138,0.006108822745302857,0.006108822745302857,8.0
kore,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
koro,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
kotahitanga,0.004568674637906585,-0.0015401481073962712,0.0030285265305103138,0.006108822745302857,0.006108822745302857,8.0
koutou,0.04488634649701796,-0.007565828942131925,0.03732051755488604,0.05245217543914989,0.05245217543914989,42.0
ku,0.001548539762495454,-0.001174565216453705,0.00037397454604174893,0.002723104978949159,0.002723104978949159,14.0
kuia,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
kupu,0.0016562915263101765,-0.0011167064681638016,0.0005395850581463748,0.002772997994473978,0.002772997994473978,10.0
kura,0.0016562915263101765,-0.0011167064681638016,0.0005395850581463748,0.002772997994473978,0.002772997994473978,10.0
kāhaki,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
kākano,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
kāreti,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
kāroti,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
kāwanatanga,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
kēhua,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
kēmu,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
