Argument,APV,AVP,Key,Diff,DiffAbs,Count
koha,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
konei,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
koro,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
kotahitanga,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
koutou,0.09035748620067587,-0.010228260044625282,0.08012922615605059,0.10058574624530114,0.10058574624530114,20.0
ku,-0.00017147638553948813,0.00017469659935243626,3.220213812948127e-06,-0.00034617298489192437,0.00034617298489192437,8.0
kupu,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
kāwanatanga,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
kōkiri,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
kōrero,-0.0075025027661987775,0.03821697418462758,0.0307144714184288,-0.04571947695082636,0.04571947695082636,12.0
kūmara,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
mahi,-0.00514846763363661,0.0157354574154809,0.010586989781844292,-0.02088392504911751,0.02088392504911751,8.0
mana,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
manaakitanga,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
manuhiri,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
mea,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
mema,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
mere,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
mokopuna,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
mua,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
muri-whenua,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
māori,0.005348293828716083,-0.0036324875143392485,0.0017158063143768347,0.00898078134305533,0.00898078134305533,10.0
mātou,0.004959942573654313,-0.003789815276348542,0.0011701272973057707,0.008749757850002855,0.008749757850002855,14.0
māua,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
na,-0.00017147638553948813,0.00017469659935243626,3.220213812948127e-06,-0.00034617298489192437,0.00034617298489192437,8.0
nama,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
ngāti,0.014930973744291365,-0.005070455872474532,0.009860517871816833,0.020001429616765896,0.020001429616765896,8.0
noho,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
nuinga,-0.00017147638553948813,0.00017469659935243626,3.220213812948127e-06,-0.00034617298489192437,0.00034617298489192437,8.0
oranga,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
painga,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
pakanga,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
pakeke,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
paki,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
pana,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
